order_id,delivery_method,done_delivery_datetime,done_delivery_location
c9623c66-a476-4a10-976f-f05dafe8f214,FaceToFace,2023-07-08 06:17:00,Sports field
f725fd1d-473a-4d41-b651-53deb2e5bee8,FaceToFace,2023-04-15 14:26:00,Gongguan Metro Station Exit1
08f4a019-09a5-4576-ae22-b5d329e96d62,Freight,2022-07-09 16:32:00,XiaoXiaoFu Food Service
329b74c0-d129-4ff5-b0db-8b1db86fc4c2,FaceToFace,2022-01-11 09:45:00,Fu Bell
6b2763b1-d943-4258-8e17-7930e3b6a109,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit3
dadeb013-ee16-4f49-ba49-bd064fecf134,FaceToFace,2023-12-31 09:50:00,Gongtong Lecture Building
98cafc37-e045-4980-860e-ce60d7cb3b60,Freight,2022-03-22 09:47:00,Drunken Moon Lake
64786d87-6a59-4cf6-9cde-9a53457b516e,Freight,2022-07-08 05:15:00,Main Library
0899e3da-d2b3-421d-8cb3-602667474af5,Freight,2023-03-19 09:01:00,Sports Center
43cab028-4c4c-4fd4-b6cf-abdd6c600a32,FaceToFace,2023-12-28 23:54:00,Administration Building
0d69045f-a1b0-4d8a-a707-b5f27bf30aae,FaceToFace,2023-08-08 23:30:00,Drunken Moon Lake
dcf44110-26ad-4e52-9f37-8f0079a122ce,FaceToFace,2023-10-24 06:30:00,Main Library
a48a5b49-4d53-4d92-8eb2-c04be85c35b3,FaceToFace,2023-12-10 17:01:00,Gongtong Lecture Building
0263c904-7a05-4524-8e9e-8ee13354cc8c,FaceToFace,2022-11-12 02:18:00,XiaoXiaoFu Food Service
6bc343c3-c723-48df-ba2b-2f00967d6fdb,FaceToFace,2022-09-07 20:53:00,Life Science Building
5669d2d9-d81c-42e0-ae27-68d1d11ffcb0,FaceToFace,2023-09-12 07:20:00,Gongguan Metro Station Exit1
5550e82f-81e8-4854-8964-86a5ce76f3af,FaceToFace,2023-09-12 07:20:00,Main Library
3b76f59e-3f34-43ac-b07f-cb7593c716a7,FaceToFace,2022-10-15 19:25:00,Life Science Building
b8f6eff1-87e9-4e9b-b3c0-469d2bbf0915,FaceToFace,2023-09-24 09:02:00,Fu Bell
8fa00573-369c-4e02-977f-5f35ac1d707e,FaceToFace,2023-04-29 13:15:00,Main Library
ac2a05c8-7d9e-4164-9bd5-472a1d908b83,FaceToFace,2022-11-02 17:28:00,Gongguan Metro Station Exit3
047e3839-264b-4dde-95fe-97dda7dab2ba,FaceToFace,2023-09-24 13:04:00,Xiaofu Food Service
0f8cca09-06af-410a-bec1-b4032d0834d6,FaceToFace,2023-08-13 20:12:00,Fu Bell
99d03619-351f-4331-9f00-fe4376abd3e7,FaceToFace,2022-01-10 06:19:00,Main Library
6092b035-8f57-44fb-9fb1-ed7c318df236,FaceToFace,2023-08-08 23:30:00,Dapinglin Family Mart
864b17fa-88f5-4414-95c7-fdc5c8666428,FaceToFace,2022-05-20 21:46:00,Administration Building
f46e1252-cea6-4332-b2a8-4af71b6fac6a,FaceToFace,2022-09-08 01:12:00,Administration Building
ee0cb1e6-e2af-4bd7-8e82-f76ece7b58ea,FaceToFace,2023-09-24 13:04:00,ChangXing 7-11
8406c520-2130-428d-bb98-c8cc9edc6665,FaceToFace,2023-12-28 07:32:00,Gongguan Metro Station Exit3
d5450891-7d74-4fcd-b1f9-b1416d3d276c,FaceToFace,2022-05-20 21:44:00,Gongtong Lecture Building
f1daeebd-064d-48a2-a8fc-c43366e2eee6,FaceToFace,2023-12-31 09:50:00,Dapinglin Family Mart
a4166194-5d3c-41b2-a2e5-1bdf78e818c7,FaceToFace,2023-03-30 00:34:00,Administration Building
ba4c6ad8-a67b-4cbe-9ab8-a9c3826c75c0,Freight,2023-03-19 09:01:00,Gongguan Metro Station Exit4
d11d2b29-4b7d-4345-9c1d-af72626077c6,FaceToFace,2022-06-19 04:43:00,Putong Lecture Building
a5563d2b-bb07-4f34-9a1b-a459d51e658a,FaceToFace,2023-03-17 16:58:00,Sports Center
7e985ff4-6c94-46df-a8ab-28b1ba7f3a0b,FaceToFace,2022-07-12 19:04:00,Xiaofu Food Service
a1d35387-07ac-424d-8d4e-c8c1c7b936d1,FaceToFace,2022-03-19 20:02:00,Mingchuan Elementary School
829128ee-9f01-439e-a041-3ff96a19d753,FaceToFace,2022-12-21 00:48:00,Life Science Building
4e8f7721-c7b4-434f-85b8-259c8580887d,FaceToFace,2023-06-10 07:02:00,Xinsheng Lecture Building
fd62efd6-14de-4a1e-88ff-1f1d0ccda8a5,FaceToFace,2022-05-14 14:06:00,Gongguan Metro Station Exit2
496f5ecb-db06-4dd1-b6f0-7379d143b68c,FaceToFace,2022-10-15 19:25:00,Gongguan Metro Station Exit2
4646d7ab-4726-4424-8564-5ccf75a5897d,FaceToFace,2022-12-10 06:15:00,Tainan Station Family Mart
5337dc0e-e903-4a99-9d7a-b4a08a34e3c3,Freight,2022-07-09 16:32:00,Gongguan Metro Station Exit1
d5139f1f-4c82-40bf-97ad-0d6ccdc45881,FaceToFace,2022-12-08 12:19:00,Gongguan Metro Station Exit1
1c0f3135-6913-4444-abad-7cc2a16e11a9,FaceToFace,2023-03-30 00:34:00,Fu Bell
3fa56be6-49ac-4c62-9b5b-dee5234e619b,FaceToFace,2023-08-31 00:10:00,Mingchuan Elementary School
e00665f8-66ea-4e49-b72e-486eaeff3ff8,Freight,2023-05-10 13:40:00,Drunken Moon Lake
bd32c87e-b725-47cf-96e2-50668d74b480,FaceToFace,2023-05-06 00:23:00,Life Science Building
1a9a2bb3-f0a0-455a-b559-6bd73c844cde,FaceToFace,2023-09-26 20:21:00,Taiwan Metro Station 7-11
3b240469-8ec9-4b99-9681-68219ffc7a81,FaceToFace,2022-03-19 20:02:00,Sports Center
23b295a7-1a48-4c4e-9798-821d88008e3c,FaceToFace,2023-09-12 07:20:00,Gongtong Lecture Building
a364d7f7-6c9b-47d4-8bcf-071c65946949,FaceToFace,2022-03-19 20:02:00,XiaoXiaoFu Food Service
fc6235af-d1eb-47ad-9a31-a17d18550c8f,Freight,2022-09-27 20:57:00,Fu Bell
8e18529c-6083-4aaa-9e14-d56530562556,FaceToFace,2023-03-14 21:01:00,Fu Bell
713260b8-2cbc-4b46-8d9a-4195a1d93e08,FaceToFace,2022-01-11 09:45:00,Life Science Building
1c3a6e03-e49b-4891-882d-30bd2907e525,FaceToFace,2023-08-31 00:10:00,Life Science Building
b264e374-02ad-4186-b7a8-2feac807d5fe,FaceToFace,2023-12-17 00:59:00,Main Library
a10c11d6-5bfc-47e6-bb32-deb85b300715,FaceToFace,2023-07-27 13:03:00,Xiaofu Food Service
d67a1616-2b8e-47c9-801e-31c9d7bf9948,FaceToFace,2023-01-22 14:25:00,Gongguan Metro Station Exit2
b1799e9e-69ae-4ab9-8d99-1baa1b8c3fb0,FaceToFace,2023-12-28 07:32:00,Fu Bell
79b846ed-e1dd-4414-8215-18a78afb943f,FaceToFace,2022-06-20 13:34:00,Gongguan Metro Station Exit2
83535b1d-2841-49ea-9b77-0427a541dd42,FaceToFace,2022-10-15 19:25:00,Gongguan Metro Station Exit2
6088e1ea-457b-4a41-979c-e0689137c571,FaceToFace,2022-09-13 22:12:00,Drunken Moon Lake
898f7653-355c-46b1-a2dc-cd52c1c3aaed,FaceToFace,2023-12-11 08:34:00,Gongguan Metro Station Exit4
27091217-4470-4f85-92f8-052fa46655cc,Freight,2023-05-10 13:40:00,Lu-Ming Square
2d322213-207c-4f82-a6a5-373dd09c2d21,FaceToFace,2023-09-07 05:06:00,Sports Center
7f7d4cd1-ee6f-4743-8913-86e1385b7185,FaceToFace,2023-12-28 23:54:00,Gongguan Metro Station Exit1
55243fee-2498-404b-8435-0bcdd2ad1f9f,FaceToFace,2022-01-10 06:19:00,XiaoXiaoFu Food Service
e93d3db5-d7b8-436c-a522-60f2ecf98fbe,FaceToFace,2023-09-02 18:01:00,Tainan Station Family Mart
232457d9-474a-4648-b56c-8f8b70f9f801,FaceToFace,2022-01-06 16:48:00,Xindian Baoqing 7-11
56f47ddb-dc1d-4d67-9de6-3705f997ffa2,FaceToFace,2023-08-07 12:24:00,Life Science Building
fee93eca-ba0c-47e8-9d9b-56e204e1fa94,FaceToFace,2022-06-02 04:42:00,Sports Center
9f0a843b-d5a7-49c1-82f7-990e255688fa,FaceToFace,2023-12-28 23:54:00,Administration Building
9d50d5a2-9b26-45fb-853d-4ad9cbf8b4f1,FaceToFace,2022-09-27 20:57:00,Gongtong Lecture Building
41c5a835-434b-4662-9008-f36268c8f664,Freight,2023-01-22 14:25:00,Gongguan Metro Station Exit1
20c3355a-2e98-4ce6-90a1-2ee37341509b,FaceToFace,2023-03-24 18:22:00,Fu Bell
df9ab76b-1adc-412c-be61-d8a95ef67efb,Freight,2022-07-12 19:04:00,Drunken Moon Lake
fa4a3cfc-fa1c-4256-b6dc-29b7566c2821,FaceToFace,2023-01-22 14:25:00,Banqiao Station 7-11
4e026e9c-d2bb-47d1-9521-e015537860f5,FaceToFace,2022-09-13 22:12:00,Fu Bell
8edb8878-7bdb-440d-8f81-6eab0dc9e9cd,Freight,2022-03-18 22:34:00,Lu-Ming Square
58f2b730-8028-4a19-9a47-7f406c04d9ca,FaceToFace,2023-12-31 09:50:00,XiaoXiaoFu Food Service
4bc02cf0-b828-448b-9c4b-35e0d611ca38,FaceToFace,2022-07-05 16:35:00,Administration Building
ca461eaf-2966-4037-a827-018e901d0aef,FaceToFace,2022-05-02 05:43:00,Lu-Ming Square
a0a90e6a-fb2a-4168-9115-4f4fcfba2aa9,FaceToFace,2023-05-10 13:40:00,Drunken Moon Lake
2a933320-239d-42bc-8630-05b8265f344a,FaceToFace,2023-10-09 07:01:00,Gongguan Metro Station Exit2
36172492-8319-4eed-9e77-8274a710d2fa,FaceToFace,2022-12-08 12:19:00,Sports Center
39f1836e-4452-4af6-9418-2dfa34959c82,FaceToFace,2022-09-08 01:12:00,Sports Center
7949084a-22fd-4185-aa84-dd2b434707d8,FaceToFace,2022-01-17 05:53:00,Life Science Building
af187370-b113-4684-a89c-f25da3713164,FaceToFace,2023-07-29 12:23:00,Life Science Building
c226211e-134e-4aa7-940e-756f62570c64,FaceToFace,2022-06-17 14:12:00,Gongguan Metro Station Exit1
d97a882a-dcfe-42a9-89e7-cb9fa8e6d573,Freight,2022-05-02 05:43:00,Xiaofu Food Service
2095b5f6-2831-43e3-876c-c3d5655fc66e,FaceToFace,2023-06-10 07:02:00,Life Science Building
1b57812c-e18e-4160-8486-4f862f439877,FaceToFace,2023-03-30 00:34:00,Gongtong Lecture Building
86205f29-08d7-48ea-86d2-c5b2a99cfe3d,FaceToFace,2022-06-27 09:47:00,Sports field
e6c4c91d-8956-49ff-b4ad-8798836c6fbb,FaceToFace,2022-05-02 05:43:00,Main Library
c72d06d1-464a-47c2-917c-06741ffa3608,FaceToFace,2023-02-17 14:45:00,Sports field
1ddb326b-58b1-42cc-b385-131022457583,Freight,2023-09-12 07:20:00,Mingchuan Elementary School
16efe58a-6132-434e-8c04-982fa1d19f8f,FaceToFace,2022-07-05 16:35:00,Drunken Moon Lake
37e79d21-0688-46b5-ba78-c29ec0224363,FaceToFace,2023-08-08 23:30:00,Tainan Station Family Mart
24140972-4fd6-4cd3-adda-5820c61202f2,FaceToFace,2023-01-07 15:55:00,Banqiao Station 7-11
808d7bf3-b0b3-4955-aecb-4755b0172aef,FaceToFace,2022-10-15 19:25:00,Life Science Building
ee24d184-7cab-400a-9cfe-71a3cc175c51,FaceToFace,2022-03-09 13:43:00,Drunken Moon Lake
2ff692cd-6a3b-4bf9-8d81-833736860d72,FaceToFace,2023-02-12 05:16:00,Sports field
7cd20d45-8eae-4293-a840-954366dce55b,FaceToFace,2022-11-03 16:58:00,Sports Center
fbadf45a-9fec-4ff4-ae0a-0a845eb4f18f,FaceToFace,2023-01-22 14:25:00,Gongtong Lecture Building
9d72d3b8-de06-493b-badd-1e248f16104a,FaceToFace,2023-03-19 09:01:00,Lu-Ming Square
38043e6f-e6b3-4a35-8829-27f034db5e91,FaceToFace,2022-06-02 04:42:00,Main Library
2c66a4da-ba22-4fe6-a8fd-ab2a6b5c83f8,FaceToFace,2023-05-10 13:40:00,Banqiao Station 7-11
bbee8af1-5671-4e06-a95e-6c9b06672726,FaceToFace,2023-06-10 07:02:00,Gongguan Metro Station Exit1
4b79403c-9479-48b0-977b-eca6470a44c0,FaceToFace,2023-09-11 21:07:00,XiaoXiaoFu Food Service
0aae84d6-7e98-4e4c-b5a8-db17e8e50006,Freight,2022-10-15 19:25:00,Life Science Building
21979c0a-3385-4910-b8de-7f47f437a988,FaceToFace,2022-10-23 13:43:00,Gongtong Lecture Building
57923670-1ca2-4fcd-8558-ab4ae6aa6476,FaceToFace,2023-05-06 00:23:00,Sports field
ea5421f1-a59f-4b19-b656-317faa7bfffb,Freight,2023-12-17 00:59:00,Taiwan Metro Station 7-11
32afe430-50eb-4a7d-967f-6c1581f798b7,Freight,2022-03-09 13:43:00,Drunken Moon Lake
f90fb882-7b8e-4181-9ce8-7014e18ffcc5,FaceToFace,2022-03-19 20:02:00,Fu Bell
be13c815-adc0-4acb-8622-bd79a2d8475a,FaceToFace,2022-01-16 22:08:00,Life Science Building
3d789c5d-cd32-4696-b418-54bc2f90f2cc,FaceToFace,2023-08-13 20:12:00,Sports field
0642aa66-e854-4f3b-872e-b7bdc107e7f7,FaceToFace,2022-05-20 21:44:00,Xiaofu Food Service
f88ba9cd-e651-4b5d-b959-643b7f8545e2,FaceToFace,2023-07-27 13:03:00,Gongguan Metro Station Exit1
dbc7001e-db8c-4b08-a25f-d2ede7b7e314,FaceToFace,2022-12-08 12:19:00,Mingchuan Elementary School
a65bed41-f1ab-46f6-a759-c749f6a70403,FaceToFace,2022-08-10 04:21:00,Tainan Station Family Mart
983f54fe-0828-4693-a596-4bde36991523,FaceToFace,2022-11-12 02:18:00,Administration Building
b52896ed-627d-42b7-a09f-d783f1be4c86,FaceToFace,2022-03-09 13:43:00,Administration Building
d9b317e7-eea4-4ff2-9e74-a7087bbbdc3b,FaceToFace,2023-03-19 09:01:00,Gongguan Metro Station Exit3
5f631cec-c0a2-42cf-a403-fed9c5b7cf1c,FaceToFace,2022-08-07 11:34:00,Lu-Ming Square
fb9c2013-00f1-45c4-9cac-6dd62b8edb35,FaceToFace,2022-06-14 01:36:00,Lu-Ming Square
7ed27edc-e5ef-4048-8dac-959c2f0fd4f4,FaceToFace,2023-06-12 12:27:00,Sports field
0ade17a9-ad68-41bf-b26c-b6d6a7c2ee9f,FaceToFace,2022-11-25 01:49:00,Fu Bell
8e103735-66c6-4aae-906f-e43d3f275cfa,FaceToFace,2023-08-08 23:30:00,Gongguan Metro Station Exit1
68873527-2467-41d5-86f1-633d49c5d993,Freight,2022-09-07 20:53:00,Lu-Ming Square
b8f280c4-8cb1-474d-883d-08dc2e1e6a58,FaceToFace,2022-08-10 04:21:00,Life Science Building
c037c6c9-f1a5-4619-aa8f-86926c63f594,FaceToFace,2022-07-05 16:35:00,Banqiao Station 7-11
b2d368ad-39a1-4714-93ba-e97f68445b06,FaceToFace,2022-12-08 12:19:00,Main Library
adfbe7d1-00b2-49dc-b204-11a798220de6,FaceToFace,2023-01-08 05:43:00,Banqiao Station 7-11
e9138128-5a68-4361-9909-f60e66172fd4,FaceToFace,2023-09-24 13:04:00,Drunken Moon Lake
57b9ddac-8221-461c-bdda-58448d7da683,FaceToFace,2023-12-09 20:43:00,Xinsheng Lecture Building
0bf168e2-b6a8-43e3-8f61-1936dbf636fd,FaceToFace,2023-06-12 12:27:00,Administration Building
e07f0580-3a85-44d6-b544-48590e180d44,FaceToFace,2022-07-08 05:15:00,Gongguan Metro Station Exit3
05bad875-6d8f-4f8b-8d02-1b41112e6713,FaceToFace,2023-01-08 05:43:00,Gongguan Metro Station Exit3
9ea5e277-0f1e-4de0-a0e0-96e629ffea37,FaceToFace,2023-09-12 07:20:00,Gongguan Metro Station Exit1
5ee994c8-7390-4488-93dc-35e48e68d3d4,FaceToFace,2023-04-29 13:15:00,Gongguan Metro Station Exit1
a229d88a-8d8b-4a3c-a9ab-b6f118b2b4b9,FaceToFace,2022-05-14 14:06:00,Gongguan Metro Station Exit2
f12cbee9-9df7-4568-bd54-bccd9fcb78ef,FaceToFace,2022-11-12 02:18:00,Drunken Moon Lake
61835b79-3113-47ca-9a22-346bb83a049d,FaceToFace,2022-12-21 00:48:00,Life Science Building
e1ee00a6-f103-4d00-b2ca-384cdc2f3fc4,FaceToFace,2022-12-05 13:31:00,Sports field
9141b08a-b21c-4585-804f-c2852aa3b124,FaceToFace,2022-11-25 01:49:00,Gongguan Metro Station Exit4
ff4be3e7-bb34-4ec4-80ce-29b26afc07e0,FaceToFace,2022-05-14 14:06:00,Main Library
bcadf0ca-4bd1-4cc0-b8dc-fb1eb83b164f,FaceToFace,2023-01-12 03:40:00,Banqiao Station 7-11
daaff385-f952-4923-baa0-59c59bc3b8c1,Freight,2023-05-06 00:23:00,Drunken Moon Lake
65ea7acf-a726-49db-8493-54fa04580bd7,FaceToFace,2023-06-10 07:02:00,Life Science Building
fe6c30d7-fb2f-4ffe-b930-5cf030461b58,FaceToFace,2023-12-11 08:34:00,Gongtong Lecture Building
4487a653-1ac7-4315-bdc5-97f051f888be,FaceToFace,2023-03-30 00:34:00,Life Science Building
841318f6-5ec5-4dbd-9616-a7c4811dd8a0,FaceToFace,2023-10-09 07:01:00,Lu-Ming Square
744f4065-15d1-4538-9bb2-4b9e69385956,FaceToFace,2022-08-10 04:21:00,Life Science Building
d7301c7f-4da3-453a-8798-0dc27dd959d9,Freight,2023-12-11 08:34:00,Main Library
1cb1accb-ed0c-440a-86ef-2e42d21ef79b,FaceToFace,2023-03-14 21:01:00,Fu Bell
3f0653fa-25d9-44ab-b5f4-5c472f6ed623,FaceToFace,2023-10-09 07:01:00,Gongguan Metro Station Exit2
34385669-db25-43c7-8bdd-ffc75b180f32,FaceToFace,2023-08-08 23:30:00,Life Science Building
958eb9ad-32f2-4d22-b43e-d57a58e74eb1,FaceToFace,2022-11-12 02:18:00,Banqiao Station 7-11
92b9ef88-b75a-4aad-9b53-98a86dc36acc,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit1
fb573f9d-71ef-4bd1-92bf-ba8caf6c502f,FaceToFace,2023-10-09 07:01:00,Xiaofu Food Service
6f17ddd1-120a-4c4a-bba2-406a67ab5377,Freight,2022-06-14 01:36:00,Administration Building
39676095-a0e4-4f02-803f-190dd9c54903,FaceToFace,2022-01-02 22:30:00,Life Science Building
74c4b905-e804-4771-abaf-1902518acdca,FaceToFace,2022-12-21 00:48:00,Life Science Building
49a5b828-6c27-4451-8837-d407972834ad,FaceToFace,2022-02-07 23:40:00,Fu Bell
e9f1c547-74b9-4055-b0a9-75f8f7ba68fa,FaceToFace,2023-10-09 07:01:00,Xinsheng Lecture Building
77beb093-8035-40f4-a497-77590efb4d59,FaceToFace,2023-09-24 09:02:00,Gongtong Lecture Building
ae3b06c2-82a4-4083-b2e0-e1068c8e3335,FaceToFace,2023-12-28 07:32:00,Xindian Baoqing 7-11
359a5540-ff6c-4df5-a3c9-7e5b55cc021a,Freight,2023-03-19 09:01:00,Xiaofu Food Service
b43e5a3c-cade-4667-9a42-86110ec3afe4,FaceToFace,2022-09-07 20:53:00,Sports Center
9ebd3fb7-31b9-4bcb-9016-6c3c9a900de2,FaceToFace,2023-02-12 05:16:00,Gongguan Metro Station Exit4
f066fff9-9d8c-40b8-8805-b817b8f34195,FaceToFace,2023-03-24 18:22:00,Gongguan Metro Station Exit2
c3165d74-d3d7-47f1-9c21-d8f85906ab45,FaceToFace,2022-01-07 01:05:00,Xinsheng Lecture Building
83123c03-2e1f-4c51-9c8b-2b6757de518c,FaceToFace,2023-12-11 08:34:00,Xindian Baoqing 7-11
62512f3b-1e93-4d44-ba40-a535bc87513e,FaceToFace,2022-01-10 06:19:00,Life Science Building
20f6eb25-67b6-4bac-a571-c87aeffd9d72,Freight,2022-09-29 20:47:00,Gongguan Metro Station Exit2
e70b7f9b-7da0-43bf-a846-8c6e749e699d,FaceToFace,2022-10-29 20:11:00,Drunken Moon Lake
906d54f9-55ab-4151-8a0f-56a2149bf720,FaceToFace,2023-07-02 06:50:00,Fu Bell
be8221b7-a994-43b4-ac91-71e47ba5b26b,FaceToFace,2022-02-07 23:40:00,Gongtong Lecture Building
f7623a55-0be5-45e9-9572-28c90f427582,FaceToFace,2022-08-07 11:34:00,Sports Center
ad1dd039-1e33-4c21-a5b9-76286bb8e5f8,FaceToFace,2022-09-08 01:12:00,Gongtong Lecture Building
3b2e21f1-3ee1-4963-a853-f0c169705b9a,FaceToFace,2022-05-20 21:44:00,Gongguan Metro Station Exit3
07de3d02-ca02-4438-9d79-63a19cdc5365,FaceToFace,2023-01-07 15:55:00,Gongguan Metro Station Exit4
cac46d4f-e8ae-4ab4-b887-1e01ac99c8a2,FaceToFace,2022-12-05 13:31:00,Lu-Ming Square
1d8474c8-e376-4de7-b6ca-1e0c14d0ecbb,FaceToFace,2022-07-05 16:35:00,Fu Bell
066e1716-5a4f-4f7b-b04d-c18d65dee15a,FaceToFace,2023-07-29 12:23:00,Gongguan Metro Station Exit4
9c9dcc52-f5d3-41fe-93b8-899c85894a87,Freight,2022-01-07 01:05:00,Lu-Ming Square
432b63fe-2a34-4110-b692-b3cfe6ea4692,Freight,2023-09-24 09:02:00,Xindian Baoqing 7-11
bf6c2d90-e4aa-4558-8602-928625121bee,FaceToFace,2023-03-14 21:01:00,Gongguan Metro Station Exit2
47e3fa79-ef9b-43a4-8698-a86a26100639,Freight,2023-03-17 16:58:00,Gongtong Lecture Building
1714d4a4-d385-4aa8-b1cc-9c34a54c126b,FaceToFace,2023-04-29 13:15:00,Life Science Building
5f788dab-86ac-4031-af6d-0509af787cd9,FaceToFace,2022-09-13 22:12:00,Main Library
dbc96967-6fdb-433a-81de-2f6f2b3ede4a,FaceToFace,2022-07-09 16:32:00,Gongtong Lecture Building
76fdccd1-8010-4967-84f1-c009d07a1b0c,FaceToFace,2022-01-07 01:05:00,Lu-Ming Square
9ad393ff-f474-4697-ae19-875dd32ff1af,FaceToFace,2022-06-02 04:42:00,Sports Center
91614659-f317-4611-8cb1-87cc9725c632,Freight,2023-01-07 15:55:00,Gongguan Metro Station Exit3
64d3befe-5f06-49dc-a021-248492d8e303,Freight,2023-07-29 12:23:00,Gongtong Lecture Building
fa9e3db5-3e1f-4497-9f0b-036b8bc44a0a,Freight,2022-06-02 04:42:00,Administration Building
5e99e21a-7c7a-42af-a2ab-2d17d5eeecd0,FaceToFace,2023-12-28 07:32:00,Xiaofu Food Service
dc1c9807-67c9-46ff-8b10-897692d484c7,FaceToFace,2022-06-20 13:34:00,Main Library
f8fc6861-3c67-4993-991c-eda13d6ce844,FaceToFace,2022-05-02 05:43:00,Drunken Moon Lake
222588b3-3c60-473a-8b04-88511d731807,Freight,2022-12-05 13:31:00,Gongtong Lecture Building
a3c13206-21bf-469e-b402-7207f54239c7,FaceToFace,2023-04-16 22:08:00,Lu-Ming Square
e366f11c-5e9d-49b2-ae5d-9965964b2492,FaceToFace,2022-07-05 16:35:00,Gongguan Metro Station Exit2
b06a427f-e85c-4bea-bae0-058c78afc3ef,FaceToFace,2022-10-15 22:58:00,Gongguan Metro Station Exit2
96ce14bc-39d0-4b49-a976-27936d578664,FaceToFace,2023-09-26 20:21:00,Gongguan Metro Station Exit4
43756b25-fde0-4605-81cb-bda527be1945,FaceToFace,2022-07-05 16:35:00,Gongguan Metro Station Exit2
c2840ed3-e98d-48a1-b0ef-2f0eb1092bbf,FaceToFace,2022-09-29 20:47:00,Gongguan Metro Station Exit3
10b13a28-ab40-4c4a-a930-c9a30edb7199,FaceToFace,2022-01-17 05:53:00,Drunken Moon Lake
915909c2-580e-40cf-963a-738a103b7255,FaceToFace,2023-05-16 00:55:00,Gongtong Lecture Building
ede588ef-48e8-4709-966f-a5aa29e0c30e,FaceToFace,2023-03-30 00:34:00,Life Science Building
4fdd353c-acd8-4c83-9917-59edac8d6124,FaceToFace,2023-09-02 18:01:00,Drunken Moon Lake
18fb6261-2fd6-4630-8d1a-878a19073331,FaceToFace,2022-07-12 19:04:00,Sports field
e3c1a97b-65db-4fce-97f0-59236702bf5d,FaceToFace,2022-05-02 05:43:00,Sports Center
f101ec8d-3d04-45ba-b6d7-12a242b0380e,Freight,2023-09-02 18:01:00,Lu-Ming Square
18157026-02b8-4d5d-9c00-1cbb5004990f,FaceToFace,2023-06-29 15:43:00,Main Library
279ef2a5-9046-4a6c-addd-01d61324760e,FaceToFace,2022-05-20 21:46:00,Lu-Ming Square
76c18024-b260-483f-b6e3-9ec3ff5b1838,Freight,2023-12-17 00:59:00,Lu-Ming Square
9b1cfa10-b038-439d-a552-b4c86afcd2fa,FaceToFace,2022-09-07 20:53:00,Gongguan Metro Station Exit4
5af52022-c3d5-4787-a409-852cf644b55d,FaceToFace,2022-03-19 12:54:00,Drunken Moon Lake
848f8013-9ff0-485c-8f49-e1eeb50c0d91,Freight,2023-07-29 12:23:00,Life Science Building
69fe8ee7-4560-4127-bc51-f23f74a89627,FaceToFace,2023-03-19 09:01:00,Main Library
c5a3890c-5a16-4cc1-b6ca-1fabd86075c4,FaceToFace,2022-09-07 20:53:00,Main Library
464ff108-cbf5-4c4a-ab9d-1d1328579d24,FaceToFace,2023-02-12 05:16:00,Banqiao Station 7-11
60afec7d-7945-4b80-8f20-b2a1352a2735,FaceToFace,2023-04-29 13:15:00,Sports field
6007da69-ac8d-4631-919c-ab4cd99267f1,FaceToFace,2022-10-15 22:58:00,XiaoXiaoFu Food Service
459e7c6b-cf95-4081-bb2e-d90005863494,FaceToFace,2023-08-07 12:24:00,Gongtong Lecture Building
2aadd6f8-0382-44a6-a939-4ab01e19e9c6,FaceToFace,2023-09-07 05:06:00,Drunken Moon Lake
a39a665d-9519-4319-956d-88b59c46ce99,FaceToFace,2023-12-09 20:43:00,Lu-Ming Square
e28ff8e9-6795-442a-be54-f5ead6b1dffa,FaceToFace,2022-11-02 17:28:00,Life Science Building
65cd01a5-14f1-4d48-a222-6145aee0f48e,FaceToFace,2023-01-22 14:25:00,Gongguan Metro Station Exit1
771d939f-bd22-4bee-b343-6ad684b856ea,FaceToFace,2022-12-10 06:15:00,Lu-Ming Square
18c13535-5bf9-4541-bb69-873fd0eb0290,FaceToFace,2022-08-20 06:30:00,Dapinglin Family Mart
47f14602-48db-4db1-b836-1ad2fb5fbd91,Freight,2022-08-07 11:34:00,Life Science Building
071f8263-3864-4091-814c-f661b22aab46,FaceToFace,2022-01-16 22:08:00,Drunken Moon Lake
c9fee872-19e6-4a4d-9818-da8480614980,FaceToFace,2023-08-07 12:24:00,XiaoXiaoFu Food Service
a177a3fc-d896-4338-a5cb-d86024041aaa,FaceToFace,2022-06-17 14:12:00,Administration Building
6d78532e-6c0e-4685-9c95-b8fa310b30ca,FaceToFace,2023-08-08 23:30:00,Gongguan Metro Station Exit3
e624224e-5415-4d50-84b5-bdfbab67e9d1,FaceToFace,2023-09-24 13:04:00,Life Science Building
e995a370-e0d3-49dd-baae-2710bc408932,FaceToFace,2022-07-08 05:15:00,Drunken Moon Lake
aca47b28-4c22-485d-9596-671f575828c4,Freight,2023-08-13 20:12:00,Drunken Moon Lake
5bd06c04-2ded-4662-b23a-5d9097c23b5f,FaceToFace,2023-01-07 15:55:00,Administration Building
2c0622c6-352d-4411-a257-ba5bec5af8aa,FaceToFace,2023-12-11 08:34:00,Life Science Building
4b567283-93d0-436e-b862-69f92546667e,FaceToFace,2022-12-08 12:19:00,Gongtong Lecture Building
95e7d256-455f-4789-9036-3eb38bcb05d9,FaceToFace,2022-06-17 14:12:00,Gongtong Lecture Building
