order_id,buyer_id,transaction_status,buyer_confirmation,seller_confirmation,transaction_rate,transaction_content,place_order_datetime
8150852a-c7ba-432c-84f3-44cdcc5079f8,b12997834,Cancel,Unfinished,Finish,0,,2023-01-15 05:50:09
0a789675-a293-4dd6-bb5a-d1cb24bd378c,b81402685,Underway,Unfinished,Finish,0,,2023-07-31 15:41:45
5a8e533b-c6cf-41b5-b881-ddc216db4e59,b27119713,Complete,Finish,Finish,3,,2023-05-21 11:37:14
6f379e50-e881-48a2-abd2-9e077116d13a,b48711467,Cancel,Unfinished,Finish,0,,2023-11-26 01:24:44
64841e9d-6dd7-4532-9526-a5981e034059,b87500802,Complete,Finish,Finish,2,,2023-12-02 18:50:37
cab777d5-ea4b-4626-9fc3-8f81b3c80a8a,b79579692,Cancel,Finish,Unfinished,0,,2023-12-15 08:57:03
62725cda-811a-484a-b3d7-3de41d4c612e,b02658750,Underway,Unfinished,Finish,0,,2023-01-15 05:50:09
898dc4ff-ce9d-4c08-a564-b088d7d7376a,b27927119,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
8c366a7f-b1f0-4ef4-998d-d76ab7374c15,b14112506,Cancel,Unfinished,Unfinished,0,,2023-05-19 02:09:36
aaaaac1f-053b-4f26-b024-024d8be2d63b,b03647857,Cancel,Unfinished,Finish,0,,2023-11-05 03:46:49
903b5542-b858-4240-8cf5-31b33356ea1e,b92679613,Underway,Unfinished,Unfinished,0,,2023-12-08 15:31:30
6d1524cd-9129-4071-8110-ef988c93d82b,b74101441,Underway,Unfinished,Finish,0,,2023-01-31 14:12:16
ac2b5ddc-c5a0-4f08-9a13-9a9749b49209,b98158005,Underway,Unfinished,Finish,0,,2023-01-15 16:50:33
dbd4bdc6-722c-424d-9fbc-3a2b75fe9356,b58878989,Underway,Finish,Unfinished,0,,2023-04-11 07:52:12
7cfe5b7a-68b9-403c-964f-4187e74b35d4,b53292923,Underway,Finish,Unfinished,0,,2023-06-13 13:10:42
0f536335-dc65-4b42-a9fa-a430c6dca142,b18980962,Underway,Unfinished,Finish,0,,2023-07-05 00:13:59
6da8d27a-0688-4ae2-94cc-b1c977afbafd,b09294091,Underway,Unfinished,Finish,0,,2023-11-17 11:29:18
f0cc801c-cfea-437e-a3d0-c748303f169e,b50809533,Underway,Finish,Unfinished,0,,2023-05-21 10:39:12
c1f06487-58b3-4878-a5b8-962b3429f84d,b03545242,Cancel,Finish,Unfinished,0,,2023-02-02 08:47:21
415c91e3-55d1-42d3-9acf-7c04e6f58cef,b81402685,Underway,Unfinished,Finish,0,,2023-02-02 08:47:21
3cd3d423-b99b-48d9-b2a6-cfd81c9e7c78,b72176783,Underway,Finish,Unfinished,0,,2023-08-07 21:55:11
d924e14d-7f0d-4b93-941d-d9c443d1e5d5,b02658750,Complete,Finish,Finish,1,"Product doesn't match the description, false advertising.",2023-11-17 11:29:18
91ed9c7f-9de2-4344-8244-c5e45463388b,b50809533,Underway,Unfinished,Finish,0,,2023-07-17 19:57:27
49f2d277-7f8b-4f0c-af8e-60230cb72808,b47730822,Complete,Finish,Finish,4,Not bad,2023-02-02 09:10:06
1901475d-d40f-4797-af82-b7e0b06854ab,b32943596,Underway,Finish,Unfinished,0,,2023-05-02 06:07:36
9fee432a-a39e-4601-8f8d-96f2c313a17c,b56700729,Complete,Finish,Finish,2,,2023-06-06 00:35:15
7e549db3-0fed-4333-a1b1-acdd91f48077,b98158005,Underway,Unfinished,Unfinished,0,,2023-11-23 14:11:50
ee16b3a1-3319-4f99-bee1-a43fdb6d747c,b70119270,Cancel,Finish,Unfinished,0,,2023-11-26 01:24:44
7ffca2a1-27a5-470c-8799-c1a371ccbe54,b52692137,Underway,Unfinished,Unfinished,0,,2023-01-09 11:54:15
b3571b8e-6c98-4f46-9108-25f07168c44f,b68174155,Underway,Unfinished,Unfinished,0,,2023-04-16 18:22:28
b255cbf1-db40-4cd9-8fb0-1a2b0c207ce7,b06719585,Underway,Finish,Unfinished,0,,2023-01-28 23:59:57
052942cd-36bb-44f4-aec6-8490ce48c137,b62256597,Underway,Unfinished,Unfinished,0,,2023-07-31 15:41:45
2967a7ad-197c-4988-b185-4b415ad44cc1,b36101894,Underway,Unfinished,Finish,0,,2023-01-18 16:04:53
a252fc88-b9a1-47ec-948e-5f4c57b31648,b77444031,Complete,Finish,Finish,2,,2023-11-04 08:40:44
736feb53-5884-49c2-a5bc-404a8e717fd0,b49117635,Underway,Unfinished,Unfinished,0,,2023-01-15 16:50:33
d74e9cd4-63e4-44ad-addb-d352fb7cc519,b81795472,Underway,Unfinished,Finish,0,,2023-06-05 14:05:50
9ee3ebf5-a958-4bd3-b413-7520a3d4d72b,b46585960,Cancel,Unfinished,Unfinished,0,,2023-09-20 09:08:11
5fc72f21-ce09-450e-994f-532c88eaf000,b16967217,Underway,Finish,Unfinished,0,,2023-11-04 08:40:44
2c7c2ac9-437c-4ef3-bc10-fbae63335384,b79579692,Underway,Unfinished,Finish,0,,2023-11-17 11:29:18
06cc3af6-6b71-4481-969f-0afcc96943aa,b07167467,Complete,Finish,Finish,4,Can use,2023-06-05 14:05:50
962209b6-ecac-4ef9-84a5-56dd3c4a5f66,b29980076,Complete,Finish,Finish,1,defective product,2023-05-21 11:37:14
c5b17e23-08d9-4d50-9158-3d40c7a105f2,b82982114,Underway,Finish,Unfinished,0,,2023-07-31 09:11:15
99eb69d2-5fe5-41bc-a1e1-4c6246f9fc4b,b58174839,Underway,Finish,Unfinished,0,,2023-06-24 11:48:46
e63e1478-252b-48cb-afa0-7b384b9dd792,b82572217,Underway,Finish,Unfinished,0,,2023-06-30 03:06:22
a54ba44a-c292-4ad1-8d54-c6fc474f20eb,b38479107,Underway,Finish,Unfinished,0,,2023-03-07 19:48:42
b2f484b8-1699-44e9-b681-d5a38a1c5729,b57155030,Cancel,Unfinished,Unfinished,0,,2023-05-07 06:06:53
267d39e8-ad3b-4b72-9663-b2b82417e15c,b29980076,Cancel,Unfinished,Finish,0,,2023-11-28 23:37:52
aa1944d6-8901-40cb-aade-501ea4c4b6c2,b06719585,Complete,Finish,Finish,2,poor quality,2023-07-14 11:14:42
6362245d-3f1a-4e6f-9d3e-92ff58283730,b47730822,Underway,Finish,Unfinished,0,,2023-01-12 06:06:26
0f148976-53b4-4f9d-b839-e3cd0d99f14e,b25478137,Underway,Unfinished,Finish,0,,2023-02-18 10:18:09
0d4381f5-6d8b-48ee-b01d-68964b6b6a1f,b47717281,Cancel,Finish,Unfinished,0,,2023-02-12 21:42:46
cea06f70-8f3e-4ebc-8fc6-dbc9552d0a2b,b52692137,Cancel,Unfinished,Finish,0,,2023-01-23 15:47:34
392f55ce-c949-47c8-a662-728a8945136b,b47730822,Cancel,Finish,Unfinished,0,,2023-03-13 03:08:43
0d1744f8-f6ff-4847-94a2-d2e96a63b611,b13752456,Underway,Unfinished,Unfinished,0,,2023-06-06 00:35:15
3d73e131-ff41-4263-a944-07de5d76682d,b81402685,Underway,Unfinished,Finish,0,,2023-06-12 20:26:11
6b0c34c3-c8a0-4408-8744-f8e3231d9f45,b43401366,Underway,Unfinished,Finish,0,,2023-01-11 07:21:43
76397f3a-d994-458d-a205-50baf1426d12,b82982114,Complete,Finish,Finish,4,selecting the wrong product,2023-06-30 03:06:22
9f8f8b23-90e8-4611-a680-e3d6c3c24030,b69410286,Cancel,Unfinished,Unfinished,0,,2023-12-02 18:50:37
fae3f8b2-4fcd-4a07-8e6f-33d11bada8c3,b56439742,Underway,Unfinished,Unfinished,0,,2023-07-21 14:32:22
e48962c3-970d-475a-a7a0-68ea46051abf,b66473901,Underway,Finish,Unfinished,0,,2023-07-31 09:11:15
fcae8e22-e5e2-40e5-b8a8-89ea58600d7e,b52692137,Underway,Unfinished,Finish,0,,2023-09-14 04:32:30
a6403fae-70fa-4dab-b6d4-ca51049d2629,b58878989,Cancel,Finish,Unfinished,0,,2023-03-08 21:42:40
49373f14-b1c9-4861-a50a-ac2ad60ba931,b07167467,Cancel,Finish,Unfinished,0,,2023-09-08 11:48:19
4c7e67e8-2e56-4660-95f9-1f0f7fe2ef91,b83420220,Underway,Finish,Unfinished,0,,2023-02-18 10:18:09
575d6f33-60b8-4a7a-be12-e2687d9dc5cd,b07167467,Underway,Unfinished,Finish,0,,2023-06-13 13:10:42
cef8007e-e132-428a-b951-d726329de46c,b14112506,Cancel,Unfinished,Unfinished,0,,2023-07-31 22:29:41
e9c88abd-5530-405e-becf-c52018ad5b3d,b64292752,Underway,Unfinished,Unfinished,0,,2023-06-24 11:48:46
a463c258-46fe-4c5f-8faf-57165790e1f7,b68312213,Cancel,Unfinished,Unfinished,0,,2023-01-31 14:12:16
6b76eb2a-8a51-4a02-aba1-0fe065bc065e,b76675206,Underway,Unfinished,Unfinished,0,,2023-07-21 14:32:22
aa0ba130-d172-481e-8a2d-1971cd9e1712,b92679613,Underway,Finish,Unfinished,0,,2023-06-20 22:33:35
89fa4bee-e880-4cfa-a105-7535431e15f7,b77444031,Underway,Unfinished,Finish,0,,2023-06-06 18:40:01
497081ca-c780-43d8-abbe-ec76061a8e82,b27119713,Underway,Unfinished,Finish,0,,2023-05-21 14:55:38
ab73bce1-0f59-4185-bc81-99cec07b131a,b93516525,Cancel,Unfinished,Finish,0,,2023-03-17 01:49:30
398a9145-b179-4a7a-948f-8729af5913c8,b27119713,Underway,Unfinished,Unfinished,0,,2023-02-14 16:30:59
c9575890-4f38-47bf-a4e6-2f29559bb3df,b69454785,Complete,Finish,Finish,1,"Affordable prices, great value for money.",2023-08-07 22:09:10
e2d4907c-ee82-4e89-ad24-63ff58411184,b10673081,Complete,Finish,Finish,3,"Affordable prices, great value for money",2023-01-16 07:45:03
82514849-a375-4fc6-b3e7-3b8d139b6838,b79904053,Underway,Finish,Unfinished,0,,2023-09-14 04:32:30
6a240b9e-224a-461f-b435-47d81a3ca50f,b79579692,Underway,Unfinished,Unfinished,0,,2023-09-05 04:15:57
d3ec5c3d-50d3-4290-b11d-3afb5d60ce53,b43124711,Underway,Unfinished,Unfinished,0,,2023-06-24 11:48:46
b14fa1dc-4ffc-41b2-9a6d-74b80bdaa8d8,b06256649,Complete,Finish,Finish,1,Change my mind,2023-04-10 04:56:13
668c1bd0-93ce-4424-b34a-bd8198ae5662,b28683134,Underway,Unfinished,Unfinished,0,,2023-05-13 01:53:14
a9d84fc6-0c64-4a5c-8db7-37f039bc1fd7,b51771095,Underway,Finish,Unfinished,0,,2023-04-16 18:22:28
b419ddfc-357a-4ec9-8d1c-9e5d6cc7d26f,b57129627,Underway,Unfinished,Finish,0,,2023-10-05 18:41:53
a471da35-701c-44a1-97d4-02c0957908d0,b87500802,Underway,Unfinished,Unfinished,0,,2023-11-30 07:01:12
43a1f5cf-e82a-4677-bd39-d96d414c7814,b79579692,Underway,Unfinished,Finish,0,,2023-01-09 11:54:15
bab3362a-02d2-40c9-b96f-577c93113204,b74407264,Underway,Unfinished,Finish,0,,2023-06-09 04:35:16
5571c71f-c452-478a-83c2-4a3b2131d6ca,b66473901,Underway,Finish,Unfinished,0,,2023-10-29 23:00:47
70070b5f-1e38-4146-831b-7f0b8c5a2cc3,b86808599,Underway,Unfinished,Unfinished,0,,2023-05-07 04:55:24
fbb47f27-d45b-439b-8755-b0f4c704c099,b90166470,Complete,Finish,Finish,1,,2023-07-16 13:00:53
09720e9d-34f0-48d3-9810-b51eb5a330ef,b07167467,Underway,Unfinished,Unfinished,0,,2023-01-31 14:12:16
3f019399-fc11-405a-9e3c-f7989c252c00,b69410286,Underway,Unfinished,Finish,0,,2023-11-05 03:46:49
fbaeabc8-bd48-4b73-9a9d-8009dcdd61d8,b14180145,Complete,Finish,Finish,3,"Affordable prices, great value for money",2023-10-29 23:00:47
27f728b8-40d4-4d4b-85bb-788c9421a652,b03647857,Underway,Unfinished,Unfinished,0,,2023-01-17 20:50:46
9d1d1312-2ed8-4014-821a-fe9140b3db81,b63367190,Underway,Unfinished,Unfinished,0,,2023-11-17 07:42:21
8df317c9-758a-44a8-a3fb-1c38bb7708c1,b44469263,Underway,Unfinished,Unfinished,0,,2023-02-12 14:30:04
f9fd4d1d-2ba9-4374-8366-26f4b3a734e4,b63367190,Underway,Unfinished,Unfinished,0,,2023-06-09 04:35:16
19241a15-3384-4988-aa23-f20f48a8da56,b81402685,Cancel,Unfinished,Unfinished,0,,2023-09-05 04:15:57
809ee033-591c-4882-a236-555f8cddd9e5,b13567356,Cancel,Finish,Unfinished,0,,2023-05-07 06:06:53
f0712600-5553-41a5-860c-95d5f47e7f5c,b63367190,Underway,Finish,Unfinished,0,,2023-05-21 11:37:14
b28fc0ec-59c8-4533-8517-7fff4fb80bba,b87500802,Underway,Unfinished,Unfinished,0,,2023-01-31 14:12:16
906f6800-bb20-49d3-95eb-20bbd03402cb,b87248408,Underway,Unfinished,Unfinished,0,,2023-01-12 06:06:26
b2f442ad-7ac9-44bf-8686-e1352320ca75,b09294091,Underway,Finish,Unfinished,0,,2023-01-23 15:47:34
91ce6773-e604-4e0d-9485-4263c2d46486,b68209806,Cancel,Finish,Unfinished,0,,2023-06-13 15:22:25
0a260216-cdf6-4c91-ac16-d444e3b952da,b53292923,Cancel,Unfinished,Finish,0,,2023-07-16 13:00:53
ad3be855-f9c9-423e-9b12-7c32b8e20c70,b72176783,Underway,Unfinished,Finish,0,,2023-09-05 04:15:57
4ce64b0f-6f71-4b8f-a2ab-9ebdba0faddc,b57129627,Cancel,Unfinished,Unfinished,0,,2023-05-07 04:55:24
3aebd587-842c-482c-8970-b6db10f8eda6,b24734901,Complete,Finish,Finish,1,no major issues,2023-10-02 04:19:38
2d1e2f20-2028-4acf-9103-86ea90a24b06,b64292752,Complete,Finish,Finish,4,"Affordable prices, great value for money.",2023-03-17 01:49:30
f50c8cdc-4d25-4743-b81b-0703e9301d20,b91296701,Cancel,Unfinished,Unfinished,0,,2023-11-15 09:42:21
2afebb0a-40d0-4c41-affe-d6e95dc345c1,b24734901,Underway,Unfinished,Finish,0,,2023-10-29 23:00:47
1b48f84c-0ccb-4ed3-8fdc-ac89218c2fd9,b69410286,Underway,Unfinished,Finish,0,,2023-01-09 11:54:15
f7e5336a-484c-42fc-9caf-4062a1110e08,b77444031,Complete,Finish,Finish,2,The product quality is excellent and matches the description.,2023-04-11 07:52:12
ff8f9860-542d-46de-a17e-4f1911e616b0,b68174155,Underway,Unfinished,Unfinished,0,,2023-07-08 07:15:16
fec3a4fb-dbbb-4e53-a99a-0f5fe1053f93,b90166470,Complete,Finish,Finish,4,poor quality,2023-10-29 23:00:47
94ac26a7-b425-40b6-b301-e657bdd90163,b64292752,Underway,Unfinished,Unfinished,0,,2023-05-02 06:07:36
f8e39f69-9811-43e0-b844-5c161742834b,b65923036,Underway,Unfinished,Unfinished,0,,2023-05-13 01:53:14
863ac3bc-60f1-41b9-9bc4-01b9d6c2abce,b25478137,Cancel,Unfinished,Finish,0,,2023-09-08 18:43:15
f4dc8afa-a3a8-400b-8697-d557ffd2843e,b57129627,Underway,Finish,Unfinished,0,,2022-12-17 22:24:45
8928f1ba-5893-46ee-b101-4585cea05915,b84865982,Underway,Unfinished,Unfinished,0,,2023-03-07 19:48:42
d4bb3b15-6b3b-471e-9049-6709f925ab0b,b27119713,Underway,Finish,Unfinished,0,,2023-09-19 09:25:34
2295d3ae-b89f-4b4d-a5cc-0b8244e99c0c,b66473901,Underway,Unfinished,Unfinished,0,,2023-02-12 14:30:04
fa6ce080-23a7-4e19-9e06-171107a52b30,b03647857,Underway,Unfinished,Finish,0,,2023-06-06 00:35:15
7b1eab23-75f2-4e56-886b-9609ed79efcb,b82982114,Underway,Unfinished,Finish,0,,2023-09-08 11:48:19
7f6529e4-d085-47b6-9dee-e926396f5021,b37224362,Underway,Unfinished,Finish,0,,2023-03-29 12:37:02
48cbc83d-5245-43f2-bb3b-7af2b0e0d878,b46916945,Underway,Unfinished,Unfinished,0,,2023-09-22 19:37:13
9896cb49-a903-4738-b4f6-c8f63f185fd0,b48711467,Underway,Unfinished,Unfinished,0,,2023-09-22 19:37:13
42926e15-0468-4ab3-8112-6b5555a0a028,b48711467,Cancel,Unfinished,Unfinished,0,,2023-06-06 00:35:15
e265c736-6903-494f-897b-0894c052541b,b68209806,Underway,Unfinished,Unfinished,0,,2023-02-12 14:30:04
a2f791bf-986c-4493-b509-b6d5f780c0ac,b83594721,Underway,Finish,Unfinished,0,,2023-01-11 07:21:43
491c2bbd-0f22-4d98-995f-8de03dddd0a4,b86808599,Cancel,Unfinished,Unfinished,0,,2023-07-31 22:29:41
6c0ca8b9-7dd8-4991-a8c2-4052441424a9,b07167467,Underway,Unfinished,Finish,0,,2023-07-17 19:57:27
ec84cc16-63cb-4900-ab37-2ccc8ab59f96,b47717281,Underway,Unfinished,Unfinished,0,,2023-07-31 22:29:41
a3af15ec-2ac5-424b-9065-8f4c3d7bb031,b69454785,Cancel,Unfinished,Unfinished,0,,2023-05-21 14:55:38
c05ee9a9-bc72-4f86-9dd3-06c493d41234,b61791828,Complete,Finish,Finish,2,Not bad,2023-07-16 13:00:53
50a0de01-9bf4-4886-a746-ae16cbd91988,b82664252,Underway,Finish,Unfinished,0,,2023-06-05 14:05:50
329ccc8a-556d-4a8c-adf5-e64ad456fc7f,b77444031,Underway,Unfinished,Unfinished,0,,2023-08-07 21:55:11
0aee6c2c-c45d-41ac-a484-9e1d432d938f,b83594721,Underway,Finish,Unfinished,0,,2023-03-13 03:08:43
eacaa720-2581-4838-9479-5b137fb4769b,b68209806,Underway,Finish,Unfinished,0,,2023-03-06 18:37:03
688c1c0b-29fe-4e6c-9f85-2d9e341cedf1,b30709021,Underway,Finish,Unfinished,0,,2023-02-12 14:30:04
dbd84a3e-f024-45c2-83ff-ff957c1d782a,b86808599,Complete,Finish,Finish,3,Smooth payment process,2023-07-31 09:11:15
584051ca-4d35-48c6-8327-57d582588531,b90166470,Underway,Unfinished,Unfinished,0,,2023-05-13 01:53:14
1f9c949c-ec7d-4356-aa9d-eecc56d1fdc2,b64292752,Underway,Unfinished,Unfinished,0,,2023-02-25 03:56:51
1a36441b-9673-478b-86c8-37ef3a40f776,b68312213,Underway,Unfinished,Unfinished,0,,2023-01-09 11:54:15
613a1221-2a01-4513-a87a-044d6b48b5cd,b44469263,Cancel,Finish,Unfinished,0,,2023-01-28 23:59:57
074f25a7-9ca3-44c7-8ee4-75759a7c868c,b81402685,Underway,Unfinished,Unfinished,0,,2023-05-03 06:17:58
11f362ad-377c-46b1-9f17-bfe7af290461,b38479107,Underway,Unfinished,Finish,0,,2023-12-08 15:31:30
d9266188-7e80-4127-8afc-43ef3fc93090,b13567356,Underway,Unfinished,Finish,0,,2023-11-28 23:37:52
973f0900-2976-4418-a4e0-2cb84ed45c17,b27119713,Underway,Unfinished,Unfinished,0,,2023-09-08 18:43:15
1163367f-20fe-413c-9ef0-226c99f0f409,b06256649,Underway,Finish,Unfinished,0,,2023-06-13 15:22:25
6419bf94-d520-49d8-89cb-9cedc34461ea,b93516525,Cancel,Unfinished,Unfinished,0,,2023-03-17 01:49:30
b8765274-eace-4ca8-b85b-7f1b44801892,b36101894,Cancel,Unfinished,Finish,0,,2023-01-16 07:45:03
041ee6f4-10c2-4916-9fa2-b19e0fa15807,b51771095,Complete,Finish,Finish,1,,2023-04-10 04:56:13
a1e9fded-0032-4a07-b122-6dc9757e605c,b50809533,Cancel,Unfinished,Unfinished,0,,2023-01-31 14:12:16
91b875ff-d741-40a8-b9e9-ac8a951e2f93,b58174839,Underway,Unfinished,Finish,0,,2023-07-17 19:57:27
adb5b9c6-3d3e-4f5e-a985-9d832aa8066b,b43124711,Underway,Unfinished,Finish,0,,2023-11-17 07:42:21
4c06d7c9-2ced-4b92-aeb8-51497d444df9,b10673081,Complete,Finish,Finish,2,,2023-12-08 15:31:30
f38c59a7-c63b-43be-9ccd-a61705a1fcb3,b62256597,Underway,Unfinished,Unfinished,0,,2023-05-21 14:55:38
8d459668-0217-404e-bc00-54e2dbd7f271,b93516525,Complete,Finish,Finish,1,Change my mind,2023-03-31 08:23:44
85e7b9c0-8306-4883-95ba-25be846e7429,b46916945,Underway,Unfinished,Finish,0,,2023-08-02 04:29:40
1e133694-d874-429d-be9e-8461b08df009,b38479107,Complete,Finish,Finish,2,,2023-01-23 15:47:34
bc2bee0f-3dc6-497c-ab1e-ce1ecc64a96a,b64838281,Cancel,Unfinished,Finish,0,,2023-01-31 14:12:16
2c6a00a1-e482-4782-af01-31b490a41bec,b89955315,Underway,Unfinished,Finish,0,,2023-06-13 13:10:42
a998feeb-966d-418f-9e6e-1f10b9bd8c00,b43124711,Underway,Unfinished,Finish,0,,2023-06-06 00:35:15
e7eba0b8-ac24-4546-9b2b-0182638fc67e,b74101441,Underway,Finish,Unfinished,0,,2023-11-15 09:42:21
044d0281-a4c7-48c0-bc33-5dbd73374bb9,b61791828,Cancel,Unfinished,Finish,0,,2023-06-05 14:05:50
1cf016af-0227-4b93-897a-19e3856bcc92,b52692137,Underway,Unfinished,Unfinished,0,,2023-01-28 23:59:57
8f2f5a89-71b8-4fe2-9ab0-7ed6f81dffb3,b54508641,Underway,Finish,Unfinished,0,,2023-12-08 15:31:30
ba69f41c-e52e-43b4-bbce-447609c29210,b62997101,Underway,Finish,Unfinished,0,,2023-02-02 08:47:21
17569df1-7497-4d73-a4f3-698124d93228,b62256597,Underway,Unfinished,Unfinished,0,,2023-02-12 21:42:46
88aa9c9c-6de3-4f0d-8e79-264754c37d2c,b46349333,Underway,Unfinished,Finish,0,,2023-05-07 04:55:24
777f6f22-cd68-4d3f-b950-f5a551c402fa,b89766969,Cancel,Unfinished,Finish,0,,2023-01-16 07:45:03
e083e2c9-8839-4563-9139-9c2d30dd9415,b57155030,Underway,Unfinished,Unfinished,0,,2023-09-08 11:48:19
0623bcb0-df69-4690-8fe6-ca64ddcbde53,b52692137,Underway,Unfinished,Finish,0,,2023-11-05 03:46:49
f8e021ae-fd58-45fc-ae80-64cf2319de9a,b70119270,Underway,Finish,Unfinished,0,,2023-07-17 19:57:27
783ee590-4443-436e-9a02-3136d702c37c,b93798134,Underway,Unfinished,Finish,0,,2023-07-14 11:14:42
a9f74d0d-6c64-4ce7-b75b-d4c77e5dc4e2,b13567356,Underway,Unfinished,Unfinished,0,,2023-03-07 19:48:42
e34c1669-ef26-4f10-adce-dca7370c6354,b74407264,Underway,Unfinished,Unfinished,0,,2023-01-17 20:50:46
39aad1ab-e0d1-4f53-b578-67fd659fce4f,b13567356,Underway,Unfinished,Unfinished,0,,2023-04-10 04:56:13
38d6e99f-0cae-4515-83bf-b09caadb4902,b52692137,Underway,Finish,Unfinished,0,,2023-10-02 04:19:38
fda84ad1-d298-420a-a61c-87b8b83a8fb4,b68312213,Complete,Finish,Finish,1,,2023-11-15 09:42:21
8cffa6af-4c8e-48ae-883d-d5d03af7a699,b89955315,Complete,Finish,Finish,2,Confirmation takes too long,2023-07-16 13:00:53
34f9fdf0-8783-4d7d-b7a8-83d70bffe1ba,b38479107,Complete,Finish,Finish,1,,2023-10-11 11:50:00
c28403e3-d98f-4ec2-95cc-b1542f26bebd,b37224362,Cancel,Unfinished,Unfinished,0,,2023-08-02 04:29:40
706551ff-696f-463e-9ff7-397a1cb4a9b3,b30709021,Complete,Finish,Finish,4,nothing particularly impressive,2023-09-16 12:21:42
f769a7f5-c7c1-4cfa-9c55-8a92198b355c,b48711467,Complete,Finish,Finish,1,"Affordable prices, great value for money",2023-07-17 18:57:50
50e40b5b-fccc-4246-893c-8066c049bede,b84865982,Underway,Unfinished,Finish,0,,2023-01-23 15:47:34
6334d798-d4d5-4e0e-8a3b-b65b9f2fe0d3,b84865982,Underway,Unfinished,Unfinished,0,,2023-06-24 11:48:46
52081b4c-62cc-4c9d-ab6a-87aad54c2ca9,b53292923,Complete,Finish,Finish,3,,2023-11-28 23:37:52
985ce00e-0018-4fc3-8f26-ac85196080b0,b86808599,Cancel,Unfinished,Finish,0,,2023-07-21 14:32:22
0c7bddf5-5fec-4e4b-bef7-66f06a585d03,b98158005,Underway,Finish,Unfinished,0,,2023-07-17 18:57:50
5ffb97f2-9f4d-499a-a96c-d6b1d293da07,b37224362,Complete,Finish,Finish,3,"Affordable prices, great value for money",2023-03-13 03:08:43
dad6a2c4-0e2a-4b2c-8356-2d6407bca2bc,b43124711,Underway,Unfinished,Unfinished,0,,2023-05-07 06:06:53
a271bc8d-4b8d-46da-a75c-673fde8371b1,b65923036,Cancel,Finish,Unfinished,0,,2023-05-21 11:37:14
26d259fc-eca5-4c74-a2d2-bdc9a5bee901,b69410286,Complete,Finish,Finish,1,Smooth payment process,2023-04-16 18:22:28
5ce49143-1f2f-4e77-8ad6-2276f92ac205,b72176783,Underway,Unfinished,Finish,0,,2023-07-05 00:13:59
83811e17-fb37-491e-aad1-6743c8a8003b,b06719585,Cancel,Finish,Unfinished,0,,2023-04-11 07:52:12
498a1b6a-94ea-4939-9675-6ba5512e6701,b61791828,Underway,Unfinished,Unfinished,0,,2023-03-07 19:48:42
53fa3a0f-25d0-470c-bb91-91b798408f1c,b27119713,Complete,Finish,Finish,2,,2023-03-17 01:49:30
e902d682-be4e-4043-b41e-d7078c7a105a,b24734901,Complete,Finish,Finish,2,"Affordable prices, great value for money.",2023-05-21 14:55:38
ce78ac18-f7ef-40ba-bead-f7cbada63061,b37224362,Underway,Unfinished,Finish,0,,2023-07-09 08:14:50
21289cdf-7697-4beb-ba97-2506018b9b02,b98158005,Underway,Unfinished,Unfinished,0,,2023-02-02 08:47:21
f1fa1dca-d0d1-40a6-85d8-002eb06a58cf,b10488056,Complete,Finish,Finish,2,Prices are reasonable,2023-02-25 03:56:51
0f95050c-e02a-4ebf-b669-3c16c9895679,b50809533,Underway,Unfinished,Unfinished,0,,2023-01-12 06:06:26
3a015135-a4fd-49f9-ad85-754bd523b818,b83594721,Underway,Finish,Unfinished,0,,2023-02-12 14:30:04
4f749d60-6784-4985-9859-e7fffb327f78,b88409458,Underway,Unfinished,Finish,0,,2023-03-08 21:42:40
6bac2db5-d28f-4236-bce4-f1bd001edbba,b13567356,Underway,Finish,Unfinished,0,,2023-06-06 00:35:15
bf2dbb52-b7c7-4875-ae31-d85e7d3419f1,b68174155,Cancel,Unfinished,Finish,0,,2023-11-17 11:29:18
f39d5726-7d1f-4783-a893-120bddcd7904,b56700729,Underway,Unfinished,Finish,0,,2023-01-09 11:54:15
d10d3df0-4e48-4a2a-b2ac-698801851bb2,b88118911,Cancel,Finish,Unfinished,0,,2023-01-18 16:04:53
7d457b41-4e54-4ea2-9add-70337fce0ea3,b81402685,Underway,Unfinished,Unfinished,0,,2023-04-10 04:56:13
30fc2507-7206-45d7-978f-ab5ee3ab22a5,b88409458,Underway,Unfinished,Unfinished,0,,2023-09-20 09:08:11
8a6e6782-4252-4de4-959a-435c6e8a7f85,b18980962,Complete,Finish,Finish,2,no major issues,2023-01-18 16:04:53
edb7741d-d6ce-449f-be2c-0db88cb43998,b68312213,Underway,Finish,Unfinished,0,,2023-11-28 23:37:52
06d24523-aa3a-48b0-82ac-80a812c77382,b29980076,Underway,Unfinished,Unfinished,0,,2023-06-12 20:26:11
846357f0-0b7a-4199-9a13-eedbf198497e,b56700729,Cancel,Unfinished,Unfinished,0,,2023-05-03 06:17:58
032fd3ac-f612-43b9-8ed2-5ec57505f48a,b24734901,Complete,Finish,Finish,3,,2023-10-11 11:50:00
3702d0ec-ff45-42c5-a832-bc6cb4351243,b74407264,Complete,Finish,Finish,3,,2023-09-16 12:21:42
b77ab6f5-e01a-4368-86d6-0e1c1c3f9db2,b03545242,Underway,Unfinished,Finish,0,,2023-11-25 14:04:58
45703640-a79a-4793-ae4a-22fc01e9ec5c,b52692137,Underway,Unfinished,Unfinished,0,,2023-06-12 20:26:11
